Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,1,0.7558928,0.39455253,0.063424125,0.67003894,0.9321012,0.73799723,0.76574,0.61229134,0.65153146,0.9286536,0.92849886
MINAS-BR,2,0.72131187,0.35550815,0.095810704,0.6545772,0.8794608,0.73050344,0.7396546,0.61987776,0.6424689,0.88919175,0.8714829
MINAS-BR,3,0.6701374,0.34826723,0.16892871,0.6326262,0.78811437,0.7184029,0.7135737,0.62783986,0.647281,0.8394965,0.7949948
MINAS-BR,4,0.6204081,0.31274256,0.13842173,0.5891548,0.7286007,0.6989063,0.44923967,0.6195099,0.41147804,0.8016453,0.49463248
MINAS-BR,5,0.6057863,0.31591403,0.12906724,0.5754289,0.70863736,0.6854845,0.44112378,0.6120652,0.40257618,0.7789185,0.48783517
MINAS-BR,6,0.57478267,0.32275927,0.15457638,0.5454872,0.6675105,0.6755077,0.7144068,0.61130744,0.71542054,0.7547752,0.7133959
MINAS-BR,7,0.5444019,0.31583562,0.16146009,0.51596874,0.63059175,0.6660829,0.6861248,0.6117309,0.6819205,0.73103505,0.6903812
MINAS-BR,8,0.5013255,0.29196647,0.1720283,0.47431216,0.5812868,0.6528246,0.61991674,0.607605,0.60707235,0.70531607,0.63331634
MINAS-BR,9,0.4618327,0.2665548,0.18937765,0.43655995,0.5360195,0.6361977,0.5552808,0.5991631,0.5486352,0.67811203,0.5620895
MINAS-BR,10,0.43722594,0.25001174,0.20028175,0.41473776,0.5052047,0.61918426,0.5131225,0.5892653,0.51381266,0.65230393,0.51243424
MINAS-BR,11,0.4182369,0.23332338,0.20229317,0.39678645,0.48390943,0.60239184,0.48127195,0.5779052,0.48334667,0.6290454,0.479215
MINAS-BR,12,0.397491,0.21700811,0.19573818,0.3756188,0.46257195,0.5856375,0.45156115,0.5648075,0.45045605,0.60806286,0.45267168
MINAS-BR,13,0.37783632,0.20372526,0.18826397,0.35614347,0.4412107,0.56919926,0.42617762,0.5508315,0.42229798,0.5888343,0.4301292
MINAS-BR,14,0.36877787,0.19802183,0.18161665,0.34724325,0.43117324,0.5544041,0.41456002,0.5376597,0.40843907,0.57222486,0.42086723
MINAS-BR,15,0.37826747,0.21008484,0.17274071,0.35696015,0.4397737,0.5429008,0.42562452,0.52724236,0.41788542,0.55951774,0.43365565
MINAS-BR,16,0.3996311,0.23576026,0.16328637,0.37840575,0.46005887,0.5351051,0.44950742,0.52016205,0.440235,0.55093205,0.45917884
MINAS-BR,17,0.4209504,0.25922516,0.15525325,0.3993741,0.48127642,0.5302542,0.4702186,0.51570666,0.459291,0.5456463,0.48167884
MINAS-BR,18,0.43541843,0.27090245,0.15204264,0.4141826,0.49585208,0.52716416,0.48247537,0.5129102,0.47193512,0.54223305,0.49349722
MINAS-BR,19,0.4396519,0.26590773,0.14569297,0.42668468,0.4944614,0.5247404,0.3658806,0.5116558,0.36145982,0.53851175,0.37041092
MINAS-BR,20,0.44012284,0.2577517,0.13910097,0.43674263,0.48854712,0.52259755,0.36845434,0.5114454,0.36684155,0.5342469,0.37008134
MINAS-BR,21,0.43625113,0.25069728,0.13481776,0.4369234,0.48107463,0.5202172,0.36672467,0.5110473,0.36475515,0.52972203,0.36871558
MINAS-BR,22,0.43216512,0.24852991,0.13056213,0.43289036,0.476183,0.51767355,0.36523458,0.5101356,0.361433,0.52543765,0.36911696
MINAS-BR,23,0.4324039,0.2517319,0.12668546,0.43257803,0.47626442,0.5153795,0.36672276,0.50914353,0.36173996,0.52177024,0.3718447
MINAS-BR,24,0.43699536,0.26450518,0.12162442,0.4368377,0.47925815,0.51377755,0.49376196,0.5089255,0.61435574,0.5187231,0.4127433
MINAS-BR,25,0.4396658,0.2732365,0.11951886,0.43888327,0.48117855,0.51253486,0.50811934,0.5089776,0.6120401,0.5161422,0.43436658
MINAS-BR,26,0.43891418,0.27753255,0.11552116,0.43757692,0.47981447,0.51134485,0.51222235,0.5089504,0.6014012,0.513762,0.44607592
MINAS-BR,27,0.43089646,0.27483958,0.111219265,0.42931393,0.47076002,0.509705,0.4994951,0.50832283,0.570012,0.51109487,0.44450483
MINAS-BR,28,0.4173525,0.2665413,0.107658595,0.41554302,0.45617542,0.5072682,0.47726855,0.50669914,0.5300759,0.5078385,0.43402952
MINAS-BR,29,0.40479547,0.25728637,0.10475183,0.40309572,0.44258282,0.5041713,0.46071002,0.50426346,0.5045198,0.5040791,0.42390072
MINAS-BR,30,0.39513674,0.248578,0.10376297,0.3938254,0.43192148,0.50054824,0.44348893,0.5011597,0.47665846,0.49993828,0.41463542
MINAS-BR,31,0.3875105,0.24047144,0.10347033,0.3868061,0.4234781,0.49660304,0.4324675,0.4976533,0.46067655,0.49555722,0.4075138
MINAS-BR,32,0.37974456,0.23305085,0.10148965,0.37891158,0.41555578,0.49243033,0.42409325,0.49378982,0.44846666,0.49107832,0.40223256
MINAS-BR,33,0.3718896,0.22649458,0.09819195,0.3704128,0.40802905,0.48809734,0.4167191,0.48960927,0.43644884,0.4865947,0.39869598
MINAS-BR,34,0.36538398,0.22179477,0.09478595,0.36320254,0.40185216,0.48370203,0.41063064,0.4852221,0.42541474,0.48219147,0.39683962
MINAS-BR,35,0.36067587,0.21826568,0.091631524,0.35770273,0.39772096,0.47934523,0.406342,0.4807432,0.41603756,0.47795534,0.39708805
MINAS-BR,36,0.3580602,0.21532106,0.08869086,0.35422575,0.39604372,0.47515795,0.40338102,0.47633457,0.4087087,0.4739871,0.3981905
MINAS-BR,37,0.35736287,0.21362402,0.08598073,0.35253617,0.3965979,0.47123787,0.40135738,0.47211784,0.403429,0.47036108,0.39930695
MINAS-BR,38,0.35864082,0.21525314,0.083469175,0.353032,0.39861283,0.46765137,0.40032503,0.46819955,0.40060762,0.4671045,0.40004277
MINAS-BR,39,0.36005965,0.21669033,0.081111915,0.35360163,0.40093318,0.46437904,0.39901167,0.4645652,0.397615,0.464193,0.40041825
MINAS-BR,40,0.3618599,0.21780813,0.079069346,0.35456672,0.4037756,0.461403,0.39818558,0.46119782,0.3952212,0.4616084,0.4011948
MINAS-BR,41,0.36359522,0.21753892,0.077607706,0.35624346,0.4058625,0.45870072,0.39800733,0.45812455,0.39471823,0.45927837,0.40135172
MINAS-BR,42,0.36613587,0.21542078,0.076345176,0.3614054,0.40680352,0.45632625,0.39919543,0.45552745,0.39795965,0.4571278,0.40043887
MINAS-BR,43,0.36933482,0.21262497,0.0748385,0.36910042,0.40742403,0.4543297,0.40201637,0.45351583,0.4040964,0.4551465,0.39995772
MINAS-BR,44,0.37167183,0.2119471,0.07421594,0.37389734,0.40790173,0.45257902,0.40376467,0.4518425,0.4073168,0.45331794,0.400274
MINAS-BR,45,0.37380427,0.21372063,0.073176034,0.3761376,0.40978703,0.45098874,0.40553644,0.45029375,0.40820912,0.4516859,0.40289855
MINAS-BR,46,0.37652382,0.2176355,0.07161712,0.37834743,0.4127235,0.44955367,0.40792787,0.44883725,0.4089638,0.45027235,0.4068972
MINAS-BR,47,0.37970218,0.2226371,0.06996736,0.3810038,0.41602343,0.44827998,0.41092545,0.4474897,0.41028875,0.44907308,0.41156414
MINAS-BR,48,0.38253936,0.22768554,0.068400346,0.3834687,0.41873062,0.44714388,0.41351798,0.44624305,0.41147327,0.44804835,0.4155831
MINAS-BR,49,0.38402125,0.23143551,0.06692751,0.38466015,0.41997686,0.44608793,0.4149571,0.44504863,0.41178745,0.44713208,0.41817594
MINAS-BR,50,0.38291052,0.23270845,0.06561266,0.38338134,0.4184716,0.44502324,0.41399932,0.44383124,0.41017234,0.44622168,0.4178984
UnkRM,1,0.01188916,0.01188916,0.01188916,0.01188916,0.01188916,0.01188916,0.01188916,0.01188916,0.01188916,0.01188916,0.01188916
UnkRM,2,0.009781175,0.009781175,0.009781175,0.009781175,0.009781175,0.009781175,0.009781175,0.009781175,0.009781175,0.009781175,0.009781175
UnkRM,3,0.021834245,0.021834245,0.021834245,0.021834245,0.021834245,0.021834245,0.021834245,0.021834245,0.021834245,0.021834245,0.021834245
UnkRM,4,0.37921622,0.37921622,0.37921622,0.37921622,0.37921622,0.37921622,0.37921622,0.37921622,0.37921622,0.37921622,0.37921622
UnkRM,5,0.41573468,0.41573468,0.41573468,0.41573468,0.41573468,0.41573468,0.41573468,0.41573468,0.41573468,0.41573468,0.41573468
UnkRM,6,0.2540476,0.2540476,0.2540476,0.2540476,0.2540476,0.2540476,0.2540476,0.2540476,0.2540476,0.2540476,0.2540476
UnkRM,7,0.22383465,0.22383465,0.22383465,0.22383465,0.22383465,0.22383465,0.22383465,0.22383465,0.22383465,0.22383465,0.22383465
UnkRM,8,0.22631669,0.22631669,0.22631669,0.22631669,0.22631669,0.22631669,0.22631669,0.22631669,0.22631669,0.22631669,0.22631669
UnkRM,9,0.2247908,0.2247908,0.2247908,0.2247908,0.2247908,0.2247908,0.2247908,0.2247908,0.2247908,0.2247908,0.2247908
UnkRM,10,0.21744408,0.21744408,0.21744408,0.21744408,0.21744408,0.21744408,0.21744408,0.21744408,0.21744408,0.21744408,0.21744408
UnkRM,11,0.21382578,0.21382578,0.21382578,0.21382578,0.21382578,0.21382578,0.21382578,0.21382578,0.21382578,0.21382578,0.21382578
UnkRM,12,0.21245296,0.21245296,0.21245296,0.21245296,0.21245296,0.21245296,0.21245296,0.21245296,0.21245296,0.21245296,0.21245296
UnkRM,13,0.2065994,0.2065994,0.2065994,0.2065994,0.2065994,0.2065994,0.2065994,0.2065994,0.2065994,0.2065994,0.2065994
UnkRM,14,0.20773657,0.20773657,0.20773657,0.20773657,0.20773657,0.20773657,0.20773657,0.20773657,0.20773657,0.20773657,0.20773657
UnkRM,15,0.2123812,0.2123812,0.2123812,0.2123812,0.2123812,0.2123812,0.2123812,0.2123812,0.2123812,0.2123812,0.2123812
UnkRM,16,0.21948934,0.21948934,0.21948934,0.21948934,0.21948934,0.21948934,0.21948934,0.21948934,0.21948934,0.21948934,0.21948934
UnkRM,17,0.22176857,0.22176857,0.22176857,0.22176857,0.22176857,0.22176857,0.22176857,0.22176857,0.22176857,0.22176857,0.22176857
UnkRM,18,0.22552252,0.22552252,0.22552252,0.22552252,0.22552252,0.22552252,0.22552252,0.22552252,0.22552252,0.22552252,0.22552252
UnkRM,19,0.42479143,0.42479143,0.42479143,0.42479143,0.42479143,0.42479143,0.42479143,0.42479143,0.42479143,0.42479143,0.42479143
UnkRM,20,0.42603257,0.42603257,0.42603257,0.42603257,0.42603257,0.42603257,0.42603257,0.42603257,0.42603257,0.42603257,0.42603257
UnkRM,21,0.42869747,0.42869747,0.42869747,0.42869747,0.42869747,0.42869747,0.42869747,0.42869747,0.42869747,0.42869747,0.42869747
UnkRM,22,0.43204784,0.43204784,0.43204784,0.43204784,0.43204784,0.43204784,0.43204784,0.43204784,0.43204784,0.43204784,0.43204784
UnkRM,23,0.43273675,0.43273675,0.43273675,0.43273675,0.43273675,0.43273675,0.43273675,0.43273675,0.43273675,0.43273675,0.43273675
UnkRM,24,0.3343051,0.3343051,0.3343051,0.3343051,0.3343051,0.3343051,0.3343051,0.3343051,0.3343051,0.3343051,0.3343051
UnkRM,25,0.29680103,0.29680103,0.29680103,0.29680103,0.29680103,0.29680103,0.29680103,0.29680103,0.29680103,0.29680103,0.29680103
UnkRM,26,0.27503,0.27503,0.27503,0.27503,0.27503,0.27503,0.27503,0.27503,0.27503,0.27503,0.27503
UnkRM,27,0.26135498,0.26135498,0.26135498,0.26135498,0.26135498,0.26135498,0.26135498,0.26135498,0.26135498,0.26135498,0.26135498
UnkRM,28,0.24665079,0.24665079,0.24665079,0.24665079,0.24665079,0.24665079,0.24665079,0.24665079,0.24665079,0.24665079,0.24665079
UnkRM,29,0.23389491,0.23389491,0.23389491,0.23389491,0.23389491,0.23389491,0.23389491,0.23389491,0.23389491,0.23389491,0.23389491
UnkRM,30,0.21876264,0.21876264,0.21876264,0.21876264,0.21876264,0.21876264,0.21876264,0.21876264,0.21876264,0.21876264,0.21876264
UnkRM,31,0.20759493,0.20759493,0.20759493,0.20759493,0.20759493,0.20759493,0.20759493,0.20759493,0.20759493,0.20759493,0.20759493
UnkRM,32,0.19911021,0.19911021,0.19911021,0.19911021,0.19911021,0.19911021,0.19911021,0.19911021,0.19911021,0.19911021,0.19911021
UnkRM,33,0.19030568,0.19030568,0.19030568,0.19030568,0.19030568,0.19030568,0.19030568,0.19030568,0.19030568,0.19030568,0.19030568
UnkRM,34,0.18186082,0.18186082,0.18186082,0.18186082,0.18186082,0.18186082,0.18186082,0.18186082,0.18186082,0.18186082,0.18186082
UnkRM,35,0.17392078,0.17392078,0.17392078,0.17392078,0.17392078,0.17392078,0.17392078,0.17392078,0.17392078,0.17392078,0.17392078
UnkRM,36,0.16706765,0.16706765,0.16706765,0.16706765,0.16706765,0.16706765,0.16706765,0.16706765,0.16706765,0.16706765,0.16706765
UnkRM,37,0.16180237,0.16180237,0.16180237,0.16180237,0.16180237,0.16180237,0.16180237,0.16180237,0.16180237,0.16180237,0.16180237
UnkRM,38,0.15825711,0.15825711,0.15825711,0.15825711,0.15825711,0.15825711,0.15825711,0.15825711,0.15825711,0.15825711,0.15825711
UnkRM,39,0.15436593,0.15436593,0.15436593,0.15436593,0.15436593,0.15436593,0.15436593,0.15436593,0.15436593,0.15436593,0.15436593
UnkRM,40,0.15038845,0.15038845,0.15038845,0.15038845,0.15038845,0.15038845,0.15038845,0.15038845,0.15038845,0.15038845,0.15038845
UnkRM,41,0.1468271,0.1468271,0.1468271,0.1468271,0.1468271,0.1468271,0.1468271,0.1468271,0.1468271,0.1468271,0.1468271
UnkRM,42,0.1441998,0.1441998,0.1441998,0.1441998,0.1441998,0.1441998,0.1441998,0.1441998,0.1441998,0.1441998,0.1441998
UnkRM,43,0.14149451,0.14149451,0.14149451,0.14149451,0.14149451,0.14149451,0.14149451,0.14149451,0.14149451,0.14149451,0.14149451
UnkRM,44,0.13897651,0.13897651,0.13897651,0.13897651,0.13897651,0.13897651,0.13897651,0.13897651,0.13897651,0.13897651,0.13897651
UnkRM,45,0.13622674,0.13622674,0.13622674,0.13622674,0.13622674,0.13622674,0.13622674,0.13622674,0.13622674,0.13622674,0.13622674
UnkRM,46,0.13323624,0.13323624,0.13323624,0.13323624,0.13323624,0.13323624,0.13323624,0.13323624,0.13323624,0.13323624,0.13323624
UnkRM,47,0.13075808,0.13075808,0.13075808,0.13075808,0.13075808,0.13075808,0.13075808,0.13075808,0.13075808,0.13075808,0.13075808
UnkRM,48,0.12913892,0.12913892,0.12913892,0.12913892,0.12913892,0.12913892,0.12913892,0.12913892,0.12913892,0.12913892,0.12913892
UnkRM,49,0.12785015,0.12785015,0.12785015,0.12785015,0.12785015,0.12785015,0.12785015,0.12785015,0.12785015,0.12785015,0.12785015
UnkRM,50,0.12813345,0.12813345,0.12813345,0.12813345,0.12813345,0.12813345,0.12813345,0.12813345,0.12813345,0.12813345,0.12813345
